name=BMI160 Gyroscope vendor=BOSCH current_time_ms=1561345925958
measured_at recorded_at accuracy value_x value_y value_z
181633381634655 181633402925505 0 0.028972242 0.036667198 0.07782495
181633391741322 181633403008421 0 0.021515388 0.03347142 0.07675969
181633401847988 181633478048377 0 -0.017899372 0.03134091 0.06397652
181633411954655 181633478105252 0 -0.06157519 0.014296707 0.05225861
181633422061322 181633478157544 0 -0.08501099 0.0025788238 0.057584926
181633432167988 181633478232804 0 -0.07968468 -0.010204323 0.07036808
181633442274655 181633478295408 0 -0.049857315 -0.027248524 0.072498605
181633452381322 181633478382960 0 -0.013638363 -0.032574825 0.06610702
181633462487988 181633478445825 0 0.023645852 -0.016595857 0.06504174
181633472594655 181633478500252 0 0.04708164 -0.001682153 0.060780685
181633482701322 181633505894369 0 0.05560374 0.03986314 0.05012805
181633492807988 181633505960098 0 0.049212147 0.07821265 0.026692245
181633502918301 181633506017650 0 0.03429845 0.0973874 -0.009526721
181633513033665 181633516861245 0 0.024711069 0.11762743 -0.032962527
181633523149030 181633529646767 0 0.019384742 0.13573691 -0.03296253
181633533264342 181633578755835 0 0.028972104 0.14638957 -0.022309901
181633543379707 181633578930887 0 0.04282052 0.12508431 -0.0052656904
181633553495072 181633579101876 0 0.032167878 0.09206116 0.029888
181633563610384 181633579267397 0 -0.001920565 0.0622338 0.06397643
181633573725749 181633579782970 0 -0.03600901 0.019623272 0.07036801
181633583841113 181633590750576 0 -0.045596387 -0.0070083 0.0586501
181633593956426 181633644597977 0 -0.028552182 -0.029378818 0.045866933
181633604071790 181633644648498 0 -0.0104427105 -0.042161968 0.023496391
181633614187155 181633644705373 0 0.0023404434 -0.03363984 0.0064521693
181633624302467 181633644751310 0 0.012993069 -0.025117718 0.009647953
181633634417832 181633644871883 0 0.018319378 -0.018726122 0.021365847
181633644533197 181633656172718 0 0.014058314 -0.0070082075 0.027757421
181633654648509 181633656674488 0 -0.0072469655 0.015362343 0.026692152
181633664763874 181633666812719 0 -0.030682772 0.028145522 0.011778458
181633674879238 181633677235740 0 -0.028552255 0.036667645 -0.005265764
181633684994551 181633687249387 0 -0.0029859385 0.03453713 -0.013787878
181633695109915 181633697329388 0 0.031102486 0.021753985 -0.01272262
181633705225280 181633707096733 0 0.061995115 0.019623473 -0.0031352537
181633715340592 181633718189338 0 0.085430905 0.0025792727 0.007517375
181633725455957 181633727669183 0 0.093953006 -0.013399664 0.016039478
181633735571322 181633738025486 0 0.090757206 -0.017660704 0.02136579
181633745686634 181633747658195 0 0.07264772 -0.021921743 0.021365784
181633755801999 181633758951061 0 0.050277174 -0.019791199 0.013908934
181633765917363 181633770373093 0 0.039624527 -0.01872592 0.0043215565
181633776032676 181633784339814 0 0.037493993 -0.02298696 -0.0031352937
181633786148040 181633788435335 0 0.031102402 -0.020856416 -0.008461617
181633796263405 181633799195909 0 0.026841339 -0.018725874 6.0485676E-5
181633806378717 181633808392993 0 0.023645539 -0.01020375 0.017104696
181633816494082 181633819091952 0 0.037493955 0.0057752184 0.037344698
181633826609447 181633829193047 0 0.06732132 0.020688923 0.045866802
181633836724759 181633839886017 0 0.09395291 0.039863683 0.028822578
181633846840124 181633849193258 0 0.11206237 0.05584265 0.0075173015
181633856955488 181633859296800 0 0.122715 0.061168987 -0.0031353394
181633867070801 181633869392999 0 0.119519204 0.051581625 -0.003135345
181633877186165 181633879596750 0 0.10034445 0.038798478 -0.002070087
181633887301530 181633889784512 0 0.06732127 0.02175428 -0.0063311467
181633897416842 181633899805867 0 0.03323283 -0.0016815024 -0.014853261
181633907532207 181633909918837 0 0.011927549 -0.025117286 -0.021244848
181633917647572 181633920393733 0 0.012992803 -0.03363938 -0.029766962
