name=LIS2MDL Magnetometer vendor=STMicro current_time_ms=1561445543529
measured_at recorded_at accuracy value_x value_y value_z
281250908241438 281250941004085 0 -71.95547 -86.394165 -134.28003
281250918287896 281250941045752 0 -71.926895 -86.16944 -133.64944
281250928333417 281250941056273 0 -72.35973 -86.626236 -134.64363
281250938377011 281250944432367 0 -72.517525 -86.44907 -135.19861
281250948419823 281250966879609 0 -72.395584 -86.205734 -134.13043
281250958463833 281250966898098 0 -72.07828 -86.61169 -134.5723
281250968509615 281250970762890 0 -72.20749 -86.20981 -134.49667
281250978556438 281250984092475 0 -72.741646 -86.01933 -134.16397
281250988603000 281250991110965 0 -72.64743 -86.026535 -134.50227
281250998649250 281251039909512 0 -72.706314 -86.42435 -134.21164
281251008692792 281251039919772 0 -72.82912 -86.64187 -134.50389
281251018737636 281251039926855 0 -72.617805 -85.8328 -134.8028
281251028780448 281251039933626 0 -72.65331 -85.42263 -134.59996
281251038824354 281251040737897 0 -73.27946 -85.29208 -135.94629
281251048869146 281251051042690 0 -73.00407 -84.66846 -135.8174
281251058914042 281251065693681 0 -72.87605 -85.034195 -134.80675
281251068959615 281251070818942 0 -72.99314 -85.85047 -134.84618
281251079002636 281251084834777 0 -72.90601 -85.21761 -134.19588
281251089047583 281251092226027 0 -72.87726 -84.99805 -133.72049
281251099091333 281251101320768 0 -72.907394 -85.1763 -132.95444
281251109136854 281251111377019 0 -72.971664 -84.98569 -133.22699
281251119182011 281251121417905 0 -73.03506 -84.82089 -134.27544
281251129227219 281251131782438 0 -73.15786 -85.038414 -134.56773
281251139273261 281251141745043 0 -73.65634 -85.26328 -134.59303
281251149320604 281251151710096 0 -73.785034 -84.8769 -134.98299
281251159366542 281251161691503 0 -73.480194 -84.05437 -134.99944
281251169412948 281251171729212 0 -73.60352 -84.2564 -134.82614
281251179459927 281251181783432 0 -73.56801 -84.66657 -135.02902
281251189504667 281251191464839 0 -73.56698 -84.697556 -135.9601
281251199550448 281251201440986 0 -73.631065 -84.512115 -136.38782
281251209599667 281251213107341 0 -73.44886 -83.91227 -136.85175
281251219649302 281251221211301 0 -73.6657 -84.127754 -136.96089
281251229694146 281251231305468 0 -74.03584 -84.72868 -136.28589
281251239739563 281251241430521 0 -74.041565 -84.12993 -136.53876
281251249786021 281251251488647 0 -74.16402 -84.35779 -137.1414
281251259831958 281251261468700 0 -74.22932 -84.136185 -136.48286
281251269876229 281251271347399 0 -74.10513 -83.959984 -137.43204
281251279919198 281251281536411 0 -73.57183 -84.124626 -136.98883
281251289960708 281251291624849 0 -73.59487 -84.94294 -137.2114
281251300001802 281251301482819 0 -73.52871 -85.19035 -138.64584
281251310043521 281251311675320 0 -73.28379 -84.73465 -137.44058
281251320088625 281251321604227 0 -73.717674 -85.16046 -137.5037
281251330134042 281251331728395 0 -73.87564 -84.97814 -137.90346
281251340178000 281251341818761 0 -73.53633 -84.534805 -137.19168
281251350224458 281251351737043 0 -73.62951 -84.558586 -137.78445
281251360269979 281251361897617 0 -73.70104 -83.72275 -136.91322
281251370316594 281251371810951 0 -73.78869 -84.34012 -137.09798
281251380363573 281251381906890 0 -73.99947 -85.16467 -137.26468
281251390409146 281251392042463 0 -73.817444 -84.559685 -137.5734
281251400452844 281251402155485 0 -74.0336 -84.795815 -138.30327
281251410498156 281251412086059 0 -73.911835 -84.54731 -137.0799
281251420545761 281251421996789 0 -73.81779 -84.549355 -137.26305
281251430592167 281251432103301 0 -74.128685 -84.762794 -137.18906
281251440639146 281251442438823 0 -74.00606 -84.54011 -136.7416
281251450685969 281251452223199 0 -74.064255 -84.95857 -137.07166
281251460730083 281251466186638 0 -73.81917 -84.50804 -136.02158
281251470775656 281251472260336 0 -73.257286 -84.44796 -134.9478
281251480820448 281251482434035 0 -73.34389 -85.096306 -136.06366
281251490866594 281251492520546 0 -73.964836 -85.549034 -136.6916
281251500911281 281251502962266 0 -74.310715 -85.3678 -136.88031
281251510956177 281251512472892 0 -74.216675 -85.369835 -137.06343
281251521000448 281251522489768 0 -73.970375 -84.955444 -137.09961
281251531042479 281251532610655 0 -74.0937 -85.15747 -136.92635
281251541085031 281251544456593 0 -74.398705 -85.97484 -136.75471
281251551130344 281251552618209 0 -74.31175 -85.336815 -135.94923
281251561173521 281251562663470 0 -74.13492 -84.14855 -136.97633
281251571217063 281251572713575 0 -74.40287 -85.42257 -138.40417
281251581261958 281251582916232 0 -74.59166 -85.39784 -137.4172
281251591307323 281251593079046 0 -74.345024 -84.993774 -137.76373
281251601352531 281251602897589 0 -74.43387 -85.575 -136.86223
281251611399146 281251612880715 0 -74.62162 -85.58125 -136.80634
281251621444094 281251622896497 0 -74.39767 -86.00582 -137.68579
281251631489250 281251633514779 0 -74.462456 -85.79972 -137.49281
281251641535552 281251643331238 0 -74.527054 -85.598785 -137.45502
281251651582479 281251653083635 0 -74.62093 -85.60191 -137.42706
281251661627011 281251663121345 0 -74.38122 -84.56295 -136.94016
281251671672583 281251673193064 0 -74.22187 -84.786575 -137.78181
281251681718573 281251683306972 0 -74.59166 -85.39784 -137.4172
281251691764823 281251693372441 0 -74.55788 -85.75637 -136.06824
281251701811281 281251703293953 0 -74.36389 -86.36436 -136.33682
281251711858365 281251713417548 0 -74.270355 -86.3509 -136.05441
281251721903521 281251723397288 0 -74.05836 -85.562485 -136.97401
281251731952740 281251733735831 0 -73.93418 -85.38628 -137.92317
281251741999458 281251743603071 0 -73.96986 -84.97094 -137.56517
281251752046281 281251753708854 0 -73.90508 -85.17704 -137.75815
281251762091281 281251764080209 0 -74.6502 -85.80598 -137.43692
281251772134771 281251773840366 0 -74.71516 -85.59471 -137.08878
281251782179146 281251784106148 0 -74.433525 -85.58533 -137.1726
281251792224771 281251794014170 0 -74.4337 -85.58016 -137.0174
281251802272792 281251804287921 0 -74.369255 -85.77593 -136.90002
281251812320188 281251814289589 0 -74.586975 -85.96561 -136.23326
281251822363833 281251824389173 0 -74.521515 -86.19236 -137.04698
281251832408938 281251835617768 0 -74.67341 -86.619125 -137.5043
281251842456021 281251844831571 0 -74.55633 -85.80285 -137.46487
281251852503573 281251854488812 0 -74.41049 -84.76701 -136.95001
281251862547740 281251864755167 0 -74.63444 -84.34244 -136.07056
281251872591490 281251874651887 0 -74.715675 -85.579216 -136.62321
281251882635136 281251884847408 0 -74.36337 -86.379845 -136.80238
281251892677479 281251894875326 0 -74.30466 -85.976875 -136.93784
281251902720240 281251904921994 0 -74.49138 -86.014114 -137.81302
281251912763886 281251915441891 0 -74.23971 -86.18814 -137.28603
281251922808365 281251924931892 0 -74.1815 -85.76968 -136.95592
281251932854771 281251934664132 0 -73.99273 -85.79441 -137.9429
281251942899823 281251944776425 0 -74.01627 -86.59724 -137.69992
281251952945865 281251954548457 0 -73.92828 -85.99019 -137.82553
281251962990761 281251964747156 0 -73.93521 -85.35529 -136.9921
281251973034719 281251974578928 0 -73.61894 -85.73026 -136.50287
281251983078521 281251984675908 0 -73.366066 -85.94044 -137.06212
281251993123313 281251994823513 0 -73.52351 -85.773605 -137.92744
281252003169563 281252004930389 0 -73.61774 -85.76641 -137.58916
281252013216177 281252015328098 0 -73.741745 -85.947784 -136.79517
281252023263781 281252025083933 0 -73.43084 -85.73433 -136.86914
281252033310344 281252035220132 0 -73.21399 -85.51885 -136.76
281252043356438 281252045142685 0 -73.33679 -85.73637 -137.05226
281252053402011 281252055139040 0 -73.36538 -85.9611 -137.68285
281252063448156 281252066108156 0 -73.207405 -86.14341 -137.28305
281252073492479 281252075140448 0 -73.418205 -86.96798 -137.4497
281252083541802 281252085453210 0 -73.04892 -86.34123 -137.3488
281252093590917 281252095365867 0 -73.07785 -86.55563 -137.66904
281252103639979 281252105397378 0 -73.10141 -87.358444 -137.42604
281252113688208 281252115619411 0 -72.51494 -86.526535 -137.52634
281252123736750 281252125400714 0 -72.70807 -85.944374 -138.03365
281252133782531 281252135739933 0 -73.02503 -85.54875 -137.90215
281252143828000 281252145623893 0 -72.98952 -85.958916 -138.10498
281252153873208 281252155623946 0 -72.883865 -87.16361 -137.93762
281252163917896 281252167053634 0 -72.573654 -86.929504 -137.39087
281252173964511 281252175705198 0 -72.515114 -86.52137 -137.37115
281252184009302 281252185888324 0 -72.48584 -86.3173 -137.3613
281252194055031 281252195905773 0 -72.45051 -86.72231 -137.40897
281252204097844 281252206012805 0 -72.32719 -86.52029 -137.58223
