name=BMI160 Accelerometer vendor=BOSCH current_time_ms=1561345925949
measured_at recorded_at accuracy value_x value_y value_z
181635596858665 181635600113172 0 -0.20567656 9.281788 1.6811056
181635606973405 181635610334996 0 -0.24878646 9.267452 1.6432878
181635617088092 181635620756924 0 -0.3062617 9.210095 1.7567202
181635627202780 181635632520362 0 -0.2871218 9.023677 1.8701526
181635637317519 181635640559894 0 -0.18178979 8.932859 2.097023
181635647432207 181635652230781 0 -0.109976955 8.932864 2.380612
181635657546947 181635660519740 0 -0.06689484 8.899407 2.5507634
181635667661634 181635670753074 0 0.033648673 8.79903 2.6216564
181635677776322 181635680592503 0 0.043211695 8.8850765 2.6594636
181635687891061 181635691157504 0 0.019255556 8.9759035 2.6878178
181635698005749 181635701188911 0 -0.047796555 9.1384325 2.772891
181635708120436 181635710923912 0 -0.06696424 9.2531595 2.8721435
181635718235176 181635723090423 0 -0.17232393 9.234044 2.8721383
181635728349863 181635732922404 0 -0.23458762 9.234049 2.9572113
181635738464551 181635741451779 0 -0.105313405 8.999828 2.9997451
181635748579290 181635751662458 0 -0.1532118 8.947253 2.943021
181635758693978 181635762819959 0 -0.25378302 8.756052 2.7350466
181635768808665 181635772121105 0 -0.3926619 8.6652355 2.980823
181635778923405 181635781577617 0 -0.33521435 8.488376 3.4676545
181635789038092 181635791472514 0 -0.19636329 8.402339 3.8741348
181635799152832 181635802102671 0 -0.25383854 8.507505 4.0679193
181635809267519 181635811941943 0 -0.28737155 8.48361 4.342055
181635819382207 181635822861683 0 -0.30175075 8.622238 4.6398234
181635829496947 181635833921528 0 -0.45978338 8.693945 4.663451
181635839611634 181635842801425 0 -0.6226044 8.679609 4.545281
181635849726322 181635852858405 0 -0.6321952 8.646153 4.4082055
181635859841061 181635864376792 0 -0.59869 8.531435 4.450739
181635869955749 181635872840595 0 -0.54603094 8.416718 4.4885464
181635880070436 181635884563460 0 -0.52210253 8.402382 4.5216274
181635890185176 181635892880544 0 -0.47902042 8.302004 4.625607
181635900299863 181635912966744 0 -0.3689 8.106024 4.809938
181635910414551 181635912977317 0 -0.2492027 8.086909 5.126612
181635920529290 181635923210860 0 -0.110351615 8.2446575 5.6228976
181635930643978 181635932475444 0 -0.08642327 8.368945 5.9490256
181635940758717 181635942792112 0 -0.22051367 8.38807 6.0388255
181635950873405 181635952789248 0 -0.37375784 8.411976 6.053
181635960988092 181635963335343 0 -0.4025024 8.254237 6.142799
181635971102832 181635972812480 0 -0.37378556 8.043917 6.3554893
181635981217519 181635984124095 0 -0.33070347 7.9387593 6.3696637
181635991332207 181635998248472 0 -0.220583 7.900523 6.3649325
181636001446790 181636003293212 0 -0.10088573 7.7380037 6.468911
181636011561009 181636021178682 0 -0.005130641 7.556364 6.535078
181636021675280 181636023813578 0 -0.12006726 7.4464264 6.643784
181636031789499 181636036309986 0 -0.2780999 7.3269286 6.7666698
181636041903769 181636047277070 0 -0.45049784 7.269572 6.8375635
181636052018040 181636054761863 0 -0.4888193 7.236116 6.950995
181636062132259 181636065341082 0 -0.49841008 7.178759 6.9651694
181636072246530 181636075254729 0 -0.5989814 7.1214027 7.121141
181636082360749 181636085347491 0 -0.6373028 6.9971247 7.1353164
181636092475019 181636095111919 0 -0.5798553 6.8250456 7.050232
181636102589290 181636104964628 0 -0.43142736 6.772469 6.8989763
181636112703509 181636115517806 0 -0.3021531 6.705552 7.0833077
181636122817780 181636125461088 0 0.033024285 6.4665513 7.3007245
181636132931999 181636135614996 0 0.30595183 6.270571 7.229821
181636143046269 181636145898174 0 0.38734156 6.103272 7.0407524
181636153160540 181636155912394 0 0.2867703 6.065036 6.799692
181636163274759 181636166099374 0 0.31069863 5.7065325 7.7733603
181636173389030 181636175021146 0 0.076050885 5.2954473 8.912458
181636183503301 181636185984115 0 -0.13944307 5.20463 8.529602
181636193617519 181636197249377 0 -0.28311038 5.0373306 7.759165
181636203731790 181636206452451 0 -0.28791264 4.7122874 7.74498
181636213846009 181636215946723 0 -0.59917563 4.5927896 7.934038
181636223960280 181636226702088 0 -0.94395757 5.2142096 8.917159
181636234074551 181636236677818 0 -0.33583874 5.3145967 8.46813
181636244188769 181636247304799 0 -0.24966058 5.3050413 8.732812
181636254303040 181636256742872 0 -0.11559795 5.285926 9.068393
181636264417259 181636267024748 0 0.013676208 5.109066 8.954951
181636274531530 181636277120166 0 -0.010279869 4.908306 9.21018
181636284645801 181636287378500 0 -0.11085114 4.8844104 9.318887
181636294760019 181636298433137 0 -0.2880375 4.8844156 9.120365
181636304874290 181636307450117 0 -0.40297416 4.793598 9.101453
181636314988509 181636317595118 0 -0.39341107 4.6741 9.167621
181636325102780 181636327640015 0 -0.33117515 4.602403 9.200701
181636335217051 181636338583714 0 -0.2928815 4.621528 9.191242
