name=GpsLocations vendor=Google current_time_ms=1561445543546
recordedAtMs deviceDirectionDegrees deviceDirectionDegrees northDirectionRadians northDirectionDegrees
 281255329 119.72264301748834 119.72264301748834
 281255343 119.12972795601786 119.12972795601786
 281255362 118.4340868494304 118.4340868494304
 281255376 117.98573957193241 117.98573957193241
 281255395 117.39029734046909 117.39029734046909
 281255409 116.89248583300184 116.89248583300184
 281255428 116.128693098876 116.128693098876
 281255442 115.53217169752378 115.53217169752378
 281255461 115.01586403778418 115.01586403778418
 281255475 114.49741852883437 114.49741852883437
 281255494 113.93655071494959 113.93655071494959
 281255508 113.67252292239357 113.67252292239357
 281255527 113.22563047518884 113.22563047518884
 281255541 112.97889672161125 112.97889672161125
 281255560 112.48277227086908 112.48277227086908
 281255574 112.07046107143208 112.07046107143208
 281255593 111.47939016103749 111.47939016103749
 281255607 111.21420806651179 111.21420806651179
 281255626 110.77825075216822 110.77825075216822
 281255640 110.59911538080627 110.59911538080627
 281255659 110.30370286901405 110.30370286901405
 281255673 110.02329628282837 110.02329628282837
 281255692 109.82405283454989 109.82405283454989
 281255706 109.52101783164392 109.52101783164392
 281255725 109.06605893102937 109.06605893102937
 281255739 108.70181177278175 108.70181177278175
 281255758 108.38009620249585 108.38009620249585
 281255772 108.07337289743805 108.07337289743805
 281255791 107.76908796991404 107.76908796991404
 281255805 107.52784568842912 107.52784568842912
 281255824 107.31714118272345 107.31714118272345
 281255838 107.19489445695854 107.19489445695854
 281255857 106.88496779318007 106.88496779318007
 281255871 106.61348826423955 106.61348826423955
 281255890 106.34127790505784 106.34127790505784
 281255904 106.00530089978497 106.00530089978497
 281255923 105.80704782893616 105.80704782893616
 281255937 105.62481838188023 105.62481838188023
 281255956 105.44717882194652 105.44717882194652
 281255970 105.36393247634237 105.36393247634237
 281255989 105.17266668901453 105.17266668901453
 281256003 104.96021365488127 104.96021365488127
 281256022 104.73885405407032 104.73885405407032
 281256036 104.36377421579908 104.36377421579908
 281256055 104.02684098404234 104.02684098404234
 281256069 103.90234712604052 103.90234712604052
 281256088 103.6969769980766 103.6969769980766
 281256102 103.60821868981225 103.60821868981225
 281256121 103.50357336153854 103.50357336153854
 281256135 103.42654931826826 103.42654931826826
 281256154 103.36220893628678 103.36220893628678
 281256168 103.223897605594 103.223897605594
 281256187 103.02724279901099 103.02724279901099
 281256201 102.94685830266911 102.94685830266911
 281256220 102.82760319976069 102.82760319976069
 281256234 102.75600915688062 102.75600915688062
 281256253 102.66087828212068 102.66087828212068
 281256267 102.56619136965679 102.56619136965679
 281256286 102.46433958875355 102.46433958875355
 281256300 102.4151144154053 102.4151144154053
 281256319 102.3205367859681 102.3205367859681
 281256333 102.29467768977042 102.29467768977042
 281256352 102.2715848201866 102.2715848201866
 281256366 102.29031319889083 102.29031319889083
 281256385 102.3976837726434 102.3976837726434
 281256399 102.52757348008953 102.52757348008953
 281256418 102.67169047157682 102.67169047157682
 281256432 102.71168122916725 102.71168122916725
 281256451 102.82164044461524 102.82164044461524
 281256465 102.9175977722648 102.9175977722648
 281256484 103.19667247156235 103.19667247156235
 281256498 103.29294398791365 103.29294398791365
 281256517 103.6338182388215 103.6338182388215
 281256531 104.08340861074839 104.08340861074839
 281256550 104.37300863155696 104.37300863155696
 281256564 104.48524229999862 104.48524229999862
 281256583 104.62484453644447 104.62484453644447
 281256597 104.5470555119872 104.5470555119872
 281256616 104.63633974481763 104.63633974481763
 281256630 104.6297417820794 104.6297417820794
 281256649 104.56160381491935 104.56160381491935
 281256663 104.79891190744229 104.79891190744229
 281256682 105.00062105401105 105.00062105401105
 281256696 105.13234808234392 105.13234808234392
 281256715 105.52380671424487 105.52380671424487
 281256729 105.67030061156333 105.67030061156333
 281256748 106.06713460234107 106.06713460234107
 281256762 106.50766814342853 106.50766814342853
 281256781 106.60768260344503 106.60768260344503
 281256795 107.07753814663937 107.07753814663937
 281256814 107.41930715232849 107.41930715232849
 281256828 107.51670564989286 107.51670564989286
 281256847 107.7664446867052 107.7664446867052
 281256861 107.75742200681162 107.75742200681162
 281256880 107.84562023956403 107.84562023956403
 281256894 107.97545530549678 107.97545530549678
 281256913 108.01305549687771 108.01305549687771
 281256927 108.02208500696042 108.02208500696042
 281256946 107.99014021221228 107.99014021221228
 281256960 107.90578737596263 107.90578737596263
 281256979 107.71007513548511 107.71007513548511
 281256993 107.55632074707893 107.55632074707893
 281257012 107.2144902696873 107.2144902696873
 281257026 106.95884311924294 106.95884311924294
 281257045 106.83564016699421 106.83564016699421
 281257059 106.80577174975372 106.80577174975372
 281257078 106.7496002740196 106.7496002740196
 281257092 106.73676634856912 106.73676634856912
 281257111 106.72648008367906 106.72648008367906
 281257125 106.69664581738448 106.69664581738448
 281257144 106.54500195743185 106.54500195743185
 281257158 106.34499352796638 106.34499352796638
 281257177 106.13857155087021 106.13857155087021
 281257191 106.05973067728075 106.05973067728075
 281257210 105.82478583021066 105.82478583021066
 281257224 105.70383001019889 105.70383001019889
 281257243 105.42063670683183 105.42063670683183
 281257257 105.15839159364918 105.15839159364918
 281257276 105.09906457051846 105.09906457051846
 281257290 104.89706172581532 104.89706172581532
 281257309 104.71158793890368 104.71158793890368
 281257323 104.72666216640187 104.72666216640187
 281257342 104.77359239618903 104.77359239618903
 281257356 104.83733855171278 104.83733855171278
 281257375 104.96323259849441 104.96323259849441
 281257389 105.01379648892004 105.01379648892004
 281257408 105.0568471712586 105.0568471712586
 281257422 105.13076347845652 105.13076347845652
 281257441 105.15098766858893 105.15098766858893
 281257455 105.14580355500885 105.14580355500885
 281257474 105.1581388766499 105.1581388766499
 281257488 105.19115601109775 105.19115601109775
 281257507 105.31192741600194 105.31192741600194
 281257521 105.53124479025104 105.53124479025104
 281257540 105.65431113871631 105.65431113871631
 281257554 105.73599337100052 105.73599337100052
 281257573 105.61475068304361 105.61475068304361
 281257587 105.50074116541776 105.50074116541776
 281257606 105.21559442794808 105.21559442794808
 281257620 105.11200777899563 105.11200777899563
 281257639 104.96249493806408 104.96249493806408
 281257653 104.93866440804993 104.93866440804993
 281257672 104.97226893876638 104.97226893876638
 281257686 104.98422176981387 104.98422176981387
 281257705 104.96899044796476 104.96899044796476
 281257719 104.94792614456446 104.94792614456446
 281257738 104.86517157258055 104.86517157258055
 281257752 104.82272877707811 104.82272877707811
 281257771 104.79053809551982 104.79053809551982
 281257785 104.79545583172222 104.79545583172222
 281257804 104.90278542433981 104.90278542433981
 281257818 104.99040309101275 104.99040309101275
 281257837 105.1708566888845 105.1708566888845
 281257851 105.24272393933137 105.24272393933137
 281257870 105.35342081520974 105.35342081520974
 281257884 105.41283663079969 105.41283663079969
 281257903 105.4174333481111 105.4174333481111
 281257917 105.40252304515298 105.40252304515298
 281257936 105.40081549786044 105.40081549786044
 281257950 105.40418961131047 105.40418961131047
 281257969 105.38132213796928 105.38132213796928
 281257983 105.38089866624068 105.38089866624068
 281258001 105.3209910770305 105.3209910770305
 281258016 105.2564526195631 105.2564526195631
 281258035 105.25061280782273 105.25061280782273
 281258049 105.20391480446733 105.20391480446733
 281258068 105.19667480394713 105.19667480394713
 281258082 105.20028114382887 105.20028114382887
 281258101 105.20207065339144 105.20207065339144
 281258115 105.19720072851322 105.19720072851322
 281258134 105.1665946508424 105.1665946508424
 281258148 105.12050453432312 105.12050453432312
 281258167 105.11889943986819 105.11889943986819
 281258181 105.15137698937161 105.15137698937161
 281258200 105.23193224044275 105.23193224044275
 281258214 105.27454579067444 105.27454579067444
 281258233 105.37499055260866 105.37499055260866
 281258247 105.4297345188063 105.4297345188063
 281258266 105.47645301272917 105.47645301272917
 281258280 105.47658961651257 105.47658961651257
 281258298 105.49593954243124 105.49593954243124
 281258313 105.5114577322255 105.5114577322255
 281258332 105.59079720962438 105.59079720962438
 281258346 105.67112706445289 105.67112706445289
 281258365 105.74946250404378 105.74946250404378
 281258379 105.81185628211182 105.81185628211182
 281258398 105.94646565027443 105.94646565027443
 281258412 106.0730017348381 106.0730017348381
 281258431 106.20496098960274 106.20496098960274
 281258445 106.28316665559942 106.28316665559942
 281258464 106.4673358763796 106.4673358763796
 281258478 106.61175339619035 106.61175339619035
 281258496 106.91379802166671 106.91379802166671
 281258511 107.20992770332174 107.20992770332174
 281258530 107.3959205846104 107.3959205846104
 281258544 107.75609695011264 107.75609695011264
 281258563 108.17963015035593 108.17963015035593
 281258577 108.44697058465943 108.44697058465943
 281258596 108.84324449992522 108.84324449992522
 281258610 109.12599384099627 109.12599384099627
 281258629 109.65680882253298 109.65680882253298
 281258643 110.11284006284723 110.11284006284723
 281258662 110.44769008690707 110.44769008690707
 281258676 110.90141272328185 110.90141272328185
 281258695 111.45297098932792 111.45297098932792
 281258709 111.8173820721156 111.8173820721156
 281258728 112.34435848733875 112.34435848733875
 281258742 112.62719662086897 112.62719662086897
 281258761 113.11588299560503 113.11588299560503
 281258775 113.42849392372739 113.42849392372739
 281258794 113.82991780162735 113.82991780162735
 281258808 114.15356631544842 114.15356631544842
 281258827 114.47929120677713 114.47929120677713
 281258841 114.64991616243321 114.64991616243321
 281258860 115.00779075418524 115.00779075418524
 281258874 115.199937635916 115.199937635916
 281258893 115.59806936263607 115.59806936263607
 281258907 115.90765451695609 115.90765451695609
 281258926 116.38486617388651 116.38486617388651
 281258940 116.7827383534181 116.7827383534181
 281258959 117.19036404308446 117.19036404308446
 281258973 117.38563915145511 117.38563915145511
 281258992 117.71344725048073 117.71344725048073
 281259006 117.84603488264901 117.84603488264901
 281259025 118.16989513233432 118.16989513233432
 281259039 118.3809479776877 118.3809479776877
 281259058 118.51454647785317 118.51454647785317
 281259072 118.55320534855542 118.55320534855542
 281259091 118.59313463444335 118.59313463444335
 281259105 118.57922836929322 118.57922836929322
 281259124 118.54073342313097 118.54073342313097
 281259138 118.33554088008549 118.33554088008549
 281259157 118.47896119227744 118.47896119227744
 281259171 118.44220111416439 118.44220111416439
 281259190 118.52543379939016 118.52543379939016
 281259204 118.59172761547433 118.59172761547433
 281259223 118.70147509505807 118.70147509505807
 281259237 118.72064060586911 118.72064060586911
 281259256 118.66487894148514 118.66487894148514
 281259270 118.78839608243567 118.78839608243567
 281259289 118.60973199412649 118.60973199412649
 281259303 118.59380399298198 118.59380399298198
 281259322 118.52580262960532 118.52580262960532
 281259336 118.4792617206009 118.4792617206009
 281259355 118.35741114580787 118.35741114580787
 281259369 118.32927076642738 118.32927076642738
 281259388 118.33152472885354 118.33152472885354
 281259402 118.29087144291361 118.29087144291361
 281259421 118.19806283247146 118.19806283247146
 281259435 118.18324132197256 118.18324132197256
 281259454 118.22314328710377 118.22314328710377
 281259468 118.2403690241905 118.2403690241905
 281259487 118.2683591394092 118.2683591394092
 281259501 118.4634976439965 118.4634976439965
 281259520 118.49621425012083 118.49621425012083
 281259534 118.35753408921289 118.35753408921289
 281259553 118.59433674773726 118.59433674773726
 281259567 118.6675017341264 118.6675017341264
 281259586 118.8003215927265 118.8003215927265
 281259600 118.85773616288964 118.85773616288964
 281259619 118.89071231620244 118.89071231620244
 281259633 119.02312236345233 119.02312236345233
 281259652 118.93305948905652 118.93305948905652
 281259666 118.62556437262253 118.62556437262253
 281259685 118.396466167482 118.396466167482
 281259699 118.2081168709297 118.2081168709297
 281259718 117.5920474681729 117.5920474681729
 281259732 117.45003417495002 117.45003417495002
 281259751 116.77818944743086 116.77818944743086
 281259765 116.3607282853597 116.3607282853597
 281259784 115.5700929077957 115.5700929077957
 281259798 114.63647435014667 114.63647435014667
 281259817 113.97137784952747 113.97137784952747
 281259831 113.64415714677051 113.64415714677051
 281259850 112.93542939773329 112.93542939773329
 281259864 112.69491794648968 112.69491794648968
 281259883 111.71950546130932 111.71950546130932
 281259897 111.00892673100702 111.00892673100702
 281259916 110.84474947392744 110.84474947392744
 281259930 109.90908868971655 109.90908868971655
 281259949 109.12704569012845 109.12704569012845
 281259963 108.95474733812569 108.95474733812569
 281259982 107.89037846919507 107.89037846919507
 281259996 107.66180618862063 107.66180618862063
 281260015 106.74395170757595 106.74395170757595
 281260029 105.55788935820328 105.55788935820328
 281260048 104.52633954823455 104.52633954823455
 281260062 104.04395060791325 104.04395060791325
 281260081 102.99441690985992 102.99441690985992
 281260095 102.72769119258174 102.72769119258174
 281260114 101.58347741225373 101.58347741225373
 281260128 100.94054487549124 100.94054487549124
 281260147 99.65209799045999 99.65209799045999
 281260161 98.02358281684303 98.02358281684303
 281260180 96.58160010945915 96.58160010945915
 281260194 96.14567011587224 96.14567011587224
 281260213 94.29475032250133 94.29475032250133
 281260227 93.84393734671295 93.84393734671295
 281260246 92.30060146223525 92.30060146223525
 281260260 90.50982148450623 90.50982148450623
 281260279 90.0698548491199 90.0698548491199
 281260293 88.3269749880402 88.3269749880402
 281260312 86.84198257945275 86.84198257945275
 281260326 86.39263126414676 86.39263126414676
 281260345 84.77700465749359 84.77700465749359
 281260359 83.96270950464469 83.96270950464469
 281260378 82.18065167848584 82.18065167848584
 281260392 80.15134100437251 80.15134100437251
 281260411 79.64272413763831 79.64272413763831
 281260425 78.08088527069901 78.08088527069901
 281260444 76.2739314050155 76.2739314050155
 281260458 75.77094944434657 75.77094944434657
 281260477 74.24195695712586 74.24195695712586
 281260491 73.5205113958541 73.5205113958541
 281260510 72.1347548057177 72.1347548057177
 281260524 70.50520144334689 70.50520144334689
 281260543 70.03589231528616 70.03589231528616
 281260557 68.63107949736548 68.63107949736548
 281260576 67.22892362303185 67.22892362303185
 281260590 66.54313847941671 66.54313847941671
 281260609 65.21347140274452 65.21347140274452
 281260623 64.59588569799195 64.59588569799195
 281260642 63.585099663100095 63.585099663100095
 281260656 62.69453178778963 62.69453178778963
 281260675 61.64017597618226 61.64017597618226
 281260689 61.322059915588966 61.322059915588966
 281260708 60.36588807330054 60.36588807330054
 281260722 59.924480267999286 59.924480267999286
 281260741 59.19826723468685 59.19826723468685
 281260755 58.85463358735433 58.85463358735433
 281260774 58.23671320333244 58.23671320333244
 281260788 57.6345295751583 57.6345295751583
 281260807 57.07583376142958 57.07583376142958
 281260821 56.79576868470235 56.79576868470235
 281260840 56.285983855620145 56.285983855620145
 281260854 56.05970310351222 56.05970310351222
 281260873 55.515374592702585 55.515374592702585
 281260887 54.930703569560364 54.930703569560364
 281260905 54.706468459108805 54.706468459108805
 281260920 54.26044344592867 54.26044344592867
 281260939 53.57360986827592 53.57360986827592
 281260953 53.13534053489832 53.13534053489832
 281260972 52.317176079884575 52.317176079884575
 281260986 51.9466758834518 51.9466758834518
 281261005 51.17368629960856 51.17368629960856
 281261019 50.751946024022345 50.751946024022345
 281261038 49.56908361827578 49.56908361827578
 281261052 48.27001578908522 48.27001578908522
 281261071 47.16762667213976 47.16762667213976
 281261085 46.57507702578988 46.57507702578988
 281261103 45.32892608719396 45.32892608719396
 281261118 44.79346657702166 44.79346657702166
 281261137 43.55232899727656 43.55232899727656
 281261151 42.09630342095909 42.09630342095909
 281261170 40.298737650289695 40.298737650289695
 281261184 39.366389507826284 39.366389507826284
 281261203 37.50720177046503 37.50720177046503
 281261217 36.57796819426318 36.57796819426318
 281261236 34.73423034480447 34.73423034480447
 281261250 33.92164956943725 33.92164956943725
 281261269 32.24318863751455 32.24318863751455
 281261283 30.576229744154205 30.576229744154205
 281261301 29.795078084252737 29.795078084252737
 281261316 28.54346128677355 28.54346128677355
 281261335 27.603205492798566 27.603205492798566
 281261349 27.208345426690926 27.208345426690926
 281261368 26.54013777490485 26.54013777490485
 281261382 26.288204539821606 26.288204539821606
 281261401 25.99781392461665 25.99781392461665
 281261415 25.793651032588514 25.793651032588514
 281261434 25.781028843002332 25.781028843002332
 281261448 25.753836152369217 25.753836152369217
 281261467 25.81483144920469 25.81483144920469
 281261481 25.87149982120104 25.87149982120104
 281261499 25.867934462454286 25.867934462454286
 281261514 25.841414545454427 25.841414545454427
 281261533 25.771277040414816 25.771277040414816
 281261547 25.619843208779173 25.619843208779173
 281261566 25.37829527632897 25.37829527632897
 281261580 25.36188062420615 25.36188062420615
 281261598 25.534561466802415 25.534561466802415
 281261613 25.61092810436503 25.61092810436503
 281261632 25.901267493151238 25.901267493151238
 281261646 26.162411238330208 26.162411238330208
 281261665 26.90338089534447 26.90338089534447
 281261679 27.868681285458592 27.868681285458592
 281261697 28.77957580373902 28.77957580373902
 281261712 29.16616109566712 29.16616109566712
 281261731 30.162853035206695 30.162853035206695
 281261745 30.736541114163572 30.736541114163572
 281261764 31.82851077753014 31.82851077753014
 281261778 33.013101221136765 33.013101221136765
 281261796 33.52871903177015 33.52871903177015
 281261811 34.89392016759939 34.89392016759939
 281261830 36.431037164837846 36.431037164837846
 281261844 37.0375340574729 37.0375340574729
