name=BMI160 Accelerometer vendor=BOSCH current_time_ms=1561445543511
measured_at recorded_at accuracy value_x value_y value_z
281250882062219 281250941074762 0 -0.3439316 2.8518724 9.12716
281250892168886 281250941085960 0 -0.35351565 2.7706132 9.250048
281250902275552 281250941093929 0 -0.41098425 2.7514951 9.306764
281250912382219 281250941099502 0 -0.5019719 2.7658381 9.401293
281250922488886 281250941104606 0 -0.554652 2.8662229 9.424923
281250932595552 281250941111481 0 -0.52114004 3.0191894 9.429647
281250942702219 281250966913671 0 -0.45410898 3.1721551 9.533629
281250952808886 281250966924348 0 -0.43975085 3.2390795 9.486361
281250962915552 281250966931640 0 -0.5211616 3.1865005 9.292568
281250973022219 281250983899089 0 -0.5690533 3.014419 9.28784
281250983128886 281250990795965 0 -0.5594836 2.9283795 9.25475
281250993235552 281251039631908 0 -0.50202936 2.8710206 9.164943
281251003342219 281251039671283 0 -0.34401786 2.861463 9.112947
281251013448886 281251039686074 0 -0.300929 2.8232245 9.103492
281251023555552 281251039694980 0 -0.33445534 2.7658658 9.037316
281251033662219 281251039702272 0 -0.30094337 2.6511455 8.796259
281251043768886 281251047372221 0 -0.21954697 2.402582 8.914421
281251053875552 281251056150659 0 -0.09026614 2.297422 9.661216
281251063982219 281251066343108 0 0.10605298 2.3930266 9.495784
281251074088886 281251084350141 0 0.20660321 2.4312701 9.292539
281251084195552 281251086636548 0 0.20180759 2.4169323 9.491052
281251094302219 281251096544517 0 0.2018004 2.340453 9.55722
281251104408886 281251106043164 0 0.25446612 2.2735338 9.557218
281251114515552 281251118271238 0 0.30713183 2.2448556 9.547762
281251124622219 281251127468062 0 0.3358553 2.2544184 9.415415
281251134728886 281251136759626 0 0.27359834 2.1301377 9.164905
281251144835552 281251146281449 0 0.24964891 1.996297 9.349237
281251154942219 281251158147909 0 0.3023146 1.886357 9.538299
281251165048886 281251167072441 0 0.3262497 1.8815794 9.509936
281251175155552 281251177203067 0 0.40764606 1.8624614 9.651731
281251185262219 281251186748120 0 0.44115803 1.7286206 9.802978
281251195368886 281251197311454 0 0.38847795 1.7286232 9.826608
281251205475552 281251206980778 0 0.27833644 1.9198303 9.845511
281251215582219 281251217456300 0 0.12509896 2.1875193 9.892775
281251225688886 281251227149374 0 0.048476614 2.3739462 9.869138
281251235795552 281251237309740 0 -0.018568795 2.455211 9.798237
281251245902219 281251247482137 0 -0.061672006 2.4743338 9.760422
281251256008886 281251257730002 0 -0.11435212 2.5221374 9.750966
281251266115552 281251267603545 0 -0.1766091 2.574721 9.717878
281251276222219 281251277942035 0 -0.18140474 2.5603833 9.732056
281251286328886 281251287854224 0 -0.1814119 2.4695635 9.684787
281251296435552 281251298113860 0 -0.15268844 2.4074244 9.632791
281251306542219 281251308397611 0 -0.11917652 2.2496831 9.623335
281251316648886 281251318267717 0 -0.10002992 2.1827643 9.623333
281251326755552 281251328467249 0 -0.10482556 2.230568 9.632783
281251336862219 281251338315948 0 -0.12877496 2.2688112 9.694225
281251346968886 281251348538397 0 -0.14314747 2.278374 9.661137
281251357075552 281251358815012 0 -0.14315467 2.3213975 9.618594
281251367182219 281251368712878 0 -0.14795034 2.359641 9.590233
281251377288886 281251378913191 0 -0.15274596 2.4839265 9.59023
281251387395552 281251388808401 0 -0.19106072 2.5412905 9.585502
281251397502219 281251399183037 0 -0.21979858 2.5604134 9.566592
281251407608886 281251409370330 0 -0.19586353 2.474374 9.557136
281251417715552 281251419232622 0 -0.16714007 2.4074545 9.557133
281251427822219 281251429256842 0 -0.18630101 2.3405356 9.576036
281251437928886 281251439560229 0 -0.18630819 2.2688363 9.613847
281251448035552 281251449704136 0 -0.16237317 2.2497184 9.694195
281251458142219 281251466005804 0 -0.06661142 2.2497208 9.661106
281251468248886 281251469792471 0 -0.004368816 2.278404 9.594933
281251478355552 281251480150597 0 0.029143104 2.3023074 9.58075
281251488462219 281251490133827 0 0.086597346 2.3453307 9.48149
281251498568886 281251500907631 0 0.13926306 2.345333 9.386955
281251508678886 281251510200236 0 0.120102055 2.388357 9.339686
281251518793365 281251520514299 0 0.10094107 2.4313803 9.292418
281251528907792 281251530611696 0 0.06741476 2.493524 9.306595
281251539022271 281251540721697 0 0.0195231 2.5174272 9.306592
